latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-3.955,-53.631,305.7,1.1,1,2015-11-29, 02:10,T,16,5.0       ,290.4,7.8
-3.327,-49.719,313.9,1.9,1.4,2015-11-29, 02:10,T,84,5.0       ,275.9,50.7
-3.324,-49.725,310.3,1.9,1.4,2015-11-29, 02:10,T,70,5.0       ,274.2,39.9
-3.736,-52.62,312.6,1.2,1.1,2015-11-29, 02:10,T,54,5.0       ,292.4,18.2
-3.856,-53.583,305,1.1,1,2015-11-29, 02:10,T,13,5.0       ,286.4,10
-3.389,-50.487,309.4,1.7,1.3,2015-11-29, 02:10,T,66,5.0       ,276.9,30.4
-3.424,-50.795,305.4,1.6,1.2,2015-11-29, 02:10,T,29,5.0       ,289.5,15.7
-3.828,-53.518,311.2,1.1,1,2015-11-29, 02:10,T,74,5.0       ,283,16.6
-4.122,-55.826,308.2,1,1,2015-11-29, 02:10,T,59,5.0       ,296,9.5
-3.326,-50.684,306.7,1.6,1.3,2015-11-29, 02:10,T,48,5.0       ,294.2,15.6
-2.979,-48.727,307.2,2.3,1.5,2015-11-29, 02:10,T,53,5.0       ,289.4,34.4
-3.235,-50.688,311.6,1.6,1.3,2015-11-29, 02:10,T,75,5.0       ,288.5,32.2
-3.656,-53.664,306.9,1.1,1,2015-11-29, 02:10,T,50,5.0       ,291.2,9.9
-2.641,-47.09,305.2,3.2,1.7,2015-11-29, 02:10,T,22,5.0       ,289.7,39.5
-3.959,-56.103,316.7,1,1,2015-11-29, 02:10,T,92,5.0       ,296.9,18.4
-3.961,-56.112,381.8,1,1,2015-11-29, 02:10,T,100,5.0       ,302.7,174.9
-3.962,-56.121,327.4,1,1,2015-11-29, 02:10,T,100,5.0       ,296.9,31.8
-2.602,-46.925,307.2,3.3,1.7,2015-11-29, 02:10,T,52,5.0       ,287.3,57.7
-3.76,-54.767,321.9,1,1,2015-11-29, 02:10,T,100,5.0       ,294,24.5
