latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-11.052,-49.7,325.3,1.1,1.1,2015-10-16, 01:45,T,100,5.0       ,296.9,31.1
-11.043,-49.701,313.1,1.1,1.1,2015-10-16, 01:45,T,76,5.0       ,296.4,14.1
-11.05,-49.753,311.7,1.1,1.1,2015-10-16, 01:45,T,76,5.0       ,296.1,14.1
-11.051,-49.763,307.8,1.1,1.1,2015-10-16, 01:45,T,52,5.0       ,295.7,10.4
-10.285,-44.515,309.3,1.3,1.1,2015-10-16, 01:45,T,66,5.0       ,298.3,11.4
-11.033,-49.702,308.9,1.1,1.1,2015-10-16, 01:45,T,59,5.0       ,296.5,10.5
-11.039,-49.744,310.7,1.1,1.1,2015-10-16, 01:45,T,40,5.0       ,296.6,11.9
-11.649,-54.979,306.7,2.7,1.6,2015-10-16, 01:45,T,48,5.0       ,294.2,37.4
-10.185,-44.394,309.8,1.3,1.1,2015-10-16, 01:45,T,68,5.0       ,298.5,12.4
-10.193,-44.582,309.2,1.3,1.1,2015-10-16, 01:45,T,65,5.0       ,299.2,9.7
-10.195,-44.594,318.2,1.3,1.1,2015-10-16, 01:45,T,95,5.0       ,299.9,22.5
-11.3,-52.548,307.8,1.7,1.3,2015-10-16, 01:45,T,57,5.0       ,295.2,20.9
-11.302,-52.563,309.4,1.7,1.3,2015-10-16, 01:45,T,66,5.0       ,295,24.5
-10.183,-44.584,316.7,1.3,1.1,2015-10-16, 01:45,T,87,5.0       ,299.5,19.2
-10.185,-44.596,318.6,1.3,1.1,2015-10-16, 01:45,T,96,5.0       ,299.9,21.6
-11.553,-54.771,310.8,2.6,1.5,2015-10-16, 01:45,T,72,5.0       ,294.1,50.2
-10.177,-44.608,314,1.3,1.1,2015-10-16, 01:45,T,36,5.0       ,300.6,13.9
-10.178,-44.619,315.9,1.3,1.1,2015-10-16, 01:45,T,90,5.0       ,300.5,18
-10.247,-45.062,308.2,1.2,1.1,2015-10-16, 01:45,T,7,5.0       ,296,10.9
-11.539,-54.773,308.6,2.6,1.5,2015-10-16, 01:45,T,62,5.0       ,293.8,43.6
-10.176,-44.603,312.1,1.3,1.1,2015-10-16, 01:45,T,78,5.0       ,300.3,12.9
-10.177,-44.614,319.2,1.3,1.1,2015-10-16, 01:45,T,98,5.0       ,300.8,23.1
-10.222,-45.05,306.8,1.2,1.1,2015-10-16, 01:45,T,19,5.0       ,296.7,9
-10.224,-45.061,306.8,1.2,1.1,2015-10-16, 01:45,T,25,5.0       ,295.5,9.1
-11.545,-54.755,307.7,2.6,1.5,2015-10-16, 01:45,T,56,5.0       ,294,40.8
-11.548,-54.779,314,2.6,1.5,2015-10-16, 01:45,T,84,5.0       ,294.1,65.1
-10.213,-45.051,306.7,1.2,1.1,2015-10-16, 01:45,T,33,5.0       ,296.7,8.7
-10.214,-45.062,314.1,1.2,1.1,2015-10-16, 01:45,T,84,5.0       ,297.5,17.7
-10.895,-49.968,307.3,1.2,1.1,2015-10-16, 01:45,T,53,5.0       ,296.8,10.5
-21.499,-48.557,328.2,1.3,1.1,2015-10-16, 01:40,T,100,5.0       ,293.8,51.2
-20.239,-40.231,306.6,1.7,1.3,2015-10-16, 01:40,T,47,5.0       ,294.9,18.3
-21.446,-49.113,324,1.4,1.2,2015-10-16, 01:40,T,100,5.0       ,293.6,46.8
-21.436,-49.114,332.8,1.4,1.2,2015-10-16, 01:40,T,100,5.0       ,293.5,67.4
-21.414,-49.2,306.9,1.4,1.2,2015-10-16, 01:40,T,50,5.0       ,291.5,17.9
-21.416,-49.213,345.1,1.4,1.2,2015-10-16, 01:40,T,100,5.0       ,293.2,105.4
-21.092,-47.573,346,1.1,1.1,2015-10-16, 01:40,T,100,5.0       ,297.2,77.7
-21.093,-47.584,322.4,1.1,1.1,2015-10-16, 01:40,T,100,5.0       ,294.9,31.2
-20.053,-42.129,328,1.3,1.1,2015-10-16, 01:40,T,100,5.0       ,295.9,49.6
-20.902,-48.005,336,1.2,1.1,2015-10-16, 01:40,T,100,5.0       ,294.3,59.3
-20.903,-48.016,345.7,1.2,1.1,2015-10-16, 01:40,T,100,5.0       ,295.6,82.6
-20.788,-47.202,307.4,1.1,1,2015-10-16, 01:40,T,54,5.0       ,291.5,13.5
-20.821,-48.092,306.2,1.2,1.1,2015-10-16, 01:40,T,43,5.0       ,292.1,12.7
-20.823,-48.103,349.5,1.2,1.1,2015-10-16, 01:40,T,100,5.0       ,294.5,95.1
-20.161,-43.641,308.2,1.1,1,2015-10-16, 01:40,T,59,5.0       ,292.1,12.7
-20.162,-43.651,321.8,1.1,1,2015-10-16, 01:40,T,100,5.0       ,293,28.4
-20.015,-43.996,319.8,1.1,1,2015-10-16, 01:40,T,99,5.0       ,295.2,24.7
-20.794,-49.844,341.8,1.5,1.2,2015-10-16, 01:40,T,100,5.0       ,295,103.7
-20.795,-49.858,326,1.5,1.2,2015-10-16, 01:40,T,100,5.0       ,293.9,57.2
-20.072,-44.631,314,1,1,2015-10-16, 01:40,T,84,5.0       ,292.9,17.6
-19.894,-43.642,316.8,1.1,1,2015-10-16, 01:40,T,92,5.0       ,294.2,22.4
